batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Ronald Acuña Jr.,660670,5,2023–2025,0.6,0,0.563,0.6,0.0,94.0
Mike Yastrzemski,573262,9,2023–2025,0.111,1,0.471,0.5,0.133,94.1
Michael Harris II,671739,16,2023–2025,0.438,0,0.358,0.333,0.231,87.8
Ozzie Albies,645277,10,2023–2025,0.1,0,0.347,0.545,0.038,92.3
Austin Riley,663586,9,2023–2025,0.333,0,0.332,0.667,0.368,89.6
Dominic Smith,642086,6,2024–2025,0.333,0,0.298,0.5,0.357,89.4
Matt Olson,621566,13,2023–2025,0.231,1,0.287,0.364,0.317,85.9
Jonah Heim,641680,2,2023,0.5,0,0.286,0.5,0.25,92.5
Drake Baldwin,686948,3,2025,0.0,0,0.228,1.0,0.25,100.6
Kyle Farmer,571657,3,2025,0.0,0,0.198,0.5,0.143,94.7
Eli White,642201,7,2025,0.0,0,0.148,0.4,0.154,90.6
Mauricio Dubón,643289,1,2025,0.0,0,,0.0,0.0,
