batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Elly De La Cruz,682829,3,2025,0.667,1,0.751,0.5,0.571,81.6
Dane Myers,667472,3,2023–2025,0.667,0,0.708,0.667,0.125,97.2
Will Benson,666181,0,2025,,0,0.691,,,
Ke'Bryan Hayes,663647,7,2022–2025,0.429,1,0.557,0.75,0.071,98.8
Eugenio Suárez,553993,11,2015–2024,0.364,0,0.356,0.429,0.222,87.8
Spencer Steer,668715,6,2023–2025,0.5,0,0.309,0.2,0.125,82.8
Matt McLain,680574,6,2023–2025,0.5,1,0.26,0.5,0.0,90.6
TJ Friedl,670770,3,2025,0.0,0,0.207,0.333,0.0,86.5
Nathaniel Lowe,663993,9,2020–2025,0.111,0,0.194,0.286,0.208,83.3
Tyler Stephenson,663886,3,2023–2025,0.333,0,0.169,0.5,0.625,95.4
