batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Kyle Tucker,663656,3,2025,0.333,0,0.512,0.667,0.2,96.7
Max Muncy,571970,7,2015–2023,0.429,1,0.501,0.2,0.2,94.8
Freddie Freeman,518692,16,2017–2025,0.25,2,0.418,0.176,0.136,84.6
Alex Freeland,690976,4,2025,0.25,0,0.342,0.333,0.429,84.4
Andy Pages,681624,6,2024–2025,0.5,0,0.307,0.6,0.2,90.6
Alex Call,669743,4,2022–2025,0.5,0,0.288,0.0,0.4,61.7
Miguel Rojas,500743,10,2022–2025,0.4,0,0.281,0.25,0.308,84.6
Mookie Betts,605141,25,2015–2025,0.2,1,0.281,0.167,0.058,88.4
Shohei Ohtani,660271,10,2023–2025,0.1,0,0.148,0.286,0.308,89.6
Chuckie Robinson,642020,1,2025,0.0,0,,0.0,0.333,88.6
