batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Matt Olson,621566,12,2022–2025,0.25,2,0.52,0.357,0.143,92.0
Mauricio Dubón,643289,4,2024–2025,0.25,0,0.458,0.0,0.0,77.9
Austin Riley,663586,19,2019–2025,0.316,1,0.419,0.471,0.135,91.5
Michael Harris II,671739,9,2022–2025,0.556,0,0.38,0.625,0.292,95.5
Ronald Acuña Jr.,660670,21,2018–2023,0.238,1,0.379,0.455,0.189,94.9
Mike Yastrzemski,573262,10,2019–2024,0.3,0,0.312,0.375,0.267,92.2
Jorge Mateo,622761,3,2022,0.333,0,0.307,0.667,0.2,97.1
Ha-Seong Kim,673490,9,2021–2024,0.333,0,0.3,0.0,0.071,82.2
Ozzie Albies,645277,20,2018–2025,0.25,0,0.285,0.208,0.25,86.9
Dominic Smith,642086,13,2019–2024,0.308,0,0.272,0.3,0.179,92.2
Eli White,642201,3,2025,0.0,0,0.079,0.333,0.0,91.2
