batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
J.P. Crawford,641487,5,2023–2025,0.6,1,0.573,0.5,0.222,94.9
Randy Arozarena,668227,8,2019–2025,0.5,1,0.456,0.5,0.118,91.9
Dominic Canzone,686527,2,2025,0.0,0,0.336,0.5,0.0,86.4
Mitch Garver,641598,5,2023–2025,0.2,1,0.334,0.25,0.444,84.6
Patrick Wisdom,621550,7,2021–2022,0.286,0,0.29,0.333,0.333,82.8
Josh Naylor,647304,8,2019–2025,0.125,0,0.277,0.167,0.333,85.1
Julio Rodríguez,677594,9,2023–2025,0.111,0,0.245,0.25,0.375,86.5
Victor Robles,645302,6,2021–2023,0.0,0,0.16,0.25,0.364,82.9
Cole Young,702284,4,2025,0.25,0,0.148,0.0,0.167,83.5
Luke Raley,670042,1,2021,0.0,0,0.059,0.0,0.0,93.3
