batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Cal Raleigh,663728,1,2025,1.0,1,0.574,1.0,0.0,98.4
Julio Rodríguez,677594,6,2023–2025,0.333,0,0.502,0.6,0.312,98.4
Weston Wilson,642215,2,2025,0.5,0,0.46,0.0,0.25,80.2
Taylor Ward,621493,3,2022–2026,0.333,0,0.374,0.5,0.25,90.5
Josh Naylor,647304,7,2021–2025,0.286,0,0.251,0.0,0.158,72.7
Brendan Donovan,680977,12,2023–2025,0.083,0,0.157,0.1,0.154,80.0
Cole Young,702284,3,2025,0.0,0,0.0,0.0,0.5,
Randy Arozarena,668227,4,2025,0.25,0,0.0,0.0,0.5,
Leo Rivas,660844,0,2025,,0,,,,
Victor Robles,645302,1,2018,0.0,0,,0.0,0.0,
