batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jim Jarvis,805347,2,2026,0.5,0,0.548,0.5,0.0,93.2
Michael Harris II,671739,8,2024–2026,0.5,1,0.53,0.714,0.118,95.6
Mauricio Dubón,643289,3,2026,0.0,0,0.367,0.333,0.0,87.7
Lane Thomas,657041,5,2024–2026,0.0,0,0.355,0.75,0.182,95.4
Ozzie Albies,645277,7,2024–2026,0.286,1,0.266,0.5,0.095,93.1
Drake Baldwin,686948,5,2026,0.4,0,0.243,0.0,0.111,83.0
Austin Riley,663586,5,2024–2026,0.0,0,0.211,0.0,0.333,71.0
Matt Olson,621566,7,2024–2026,0.143,0,0.143,0.5,0.455,95.2
Ronald Acuña Jr.,660670,6,2024–2026,0.0,0,0.112,0.333,0.444,88.0
Dominic Smith,642086,2,2026,0.0,0,0.089,1.0,0.5,96.9
Mike Yastrzemski,573262,6,2024–2026,0.0,0,0.001,1.0,0.421,96.4
