batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jung Hoo Lee,808982,1,2025–2026,0.0,0,0.691,0.0,0.0,93.5
Matt Chapman,656305,19,2018–2026,0.211,2,0.342,0.308,0.366,87.6
Luis Arraez,650333,7,2022–2025,0.429,0,0.299,0.286,0.125,81.4
Eric Haase,606992,5,2021–2023,0.0,0,0.26,0.25,0.0,85.0
Patrick Bailey,672275,3,2023–2026,0.0,0,0.253,0.0,0.125,85.2
Rafael Devers,646240,11,2018–2025,0.182,0,0.098,0.286,0.375,84.7
Casey Schmitt,669477,1,2025,0.0,0,0.016,0.0,0.0,64.8
Heliot Ramos,671218,4,2025–2026,0.25,0,0.014,0.0,0.25,90.4
Willy Adames,642715,5,2021–2026,0.0,0,0.002,0.0,0.667,90.2
Christian Koss,683766,1,2026,0.0,0,,0.0,0.0,81.1
Jerar Encarnacion,666464,2,2026,0.0,0,,0.5,0.333,90.6
Will Brennan,686823,2,2026,0.0,0,,1.0,0.25,106.8
