batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Tim Tawa,694374,1,2025,0.0,0,0.87,1.0,0.0,100.3
Geraldo Perdomo,672695,0,2024,,0,0.689,,0.0,
Adrian Del Castillo,680728,2,2024–2026,0.5,0,0.6,1.0,0.4,101.6
Nolan Arenado,571448,3,2023–2026,0.667,0,0.448,0.25,0.2,87.4
Lourdes Gurriel Jr.,666971,3,2023–2025,0.0,0,0.313,0.5,0.2,78.1
James McCann,543510,2,2022–2024,0.0,0,0.258,0.0,0.0,64.7
Ildemaro Vargas,545121,2,2024–2026,0.0,0,0.136,1.0,0.5,99.2
Ketel Marte,606466,2,2023,0.5,0,0.118,0.0,0.333,75.6
Gabriel Moreno,672515,3,2023–2025,0.0,0,0.068,0.0,0.25,78.4
Corbin Carroll,682998,3,2023–2025,0.0,0,0.002,0.0,0.333,73.4
