batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Samuel Basallo,694212,1,2026,0.0,0,0.948,1.0,0.25,102.8
Gunnar Henderson,683002,7,2024–2026,0.143,0,0.45,0.714,0.368,95.3
Adley Rutschman,668939,6,2024–2025,0.167,0,0.446,0.625,0.0,88.4
Colton Cowser,681297,6,2024–2026,0.167,1,0.384,1.0,0.667,111.5
Jeremiah Jackson,669236,3,2026,0.0,0,0.378,0.667,0.0,97.4
Jackson Holliday,702616,4,2024–2025,0.0,0,0.364,0.75,0.167,95.4
Taylor Ward,621493,9,2023–2026,0.111,0,0.342,0.333,0.097,89.6
Dylan Beavers,687637,3,2026,0.0,0,0.237,0.5,0.0,82.0
Tyler O'Neill,641933,6,2021–2025,0.167,0,0.121,0.25,0.2,79.1
Leody Taveras,665750,6,2022–2026,0.167,1,0.022,0.167,0.111,86.4
Blaze Alexander,677942,2,2026,0.0,0,0.02,0.0,0.333,80.1
Pete Alonso,624413,3,2026,0.0,0,0.004,0.0,0.25,86.1
