batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Bryce Harper,547180,8,2022–2024,0.25,2,0.643,0.5,0.192,95.7
Adolis García,666969,6,2021–2025,0.5,0,0.524,0.833,0.182,98.5
Trea Turner,607208,7,2024,0.286,1,0.416,0.333,0.429,83.7
Brandon Marsh,669016,7,2023–2024,0.143,0,0.299,0.5,0.267,89.2
Kyle Schwarber,656941,12,2017–2024,0.25,0,0.257,0.545,0.276,89.3
Bryson Stott,681082,10,2022–2024,0.4,0,0.15,0.429,0.25,88.1
J.T. Realmuto,592663,9,2016–2024,0.0,0,0.129,0.2,0.25,84.3
Alec Bohm,664761,5,2022–2024,0.2,0,0.085,1.0,0.364,100.8
Edmundo Sosa,624641,2,2024,0.0,0,0.034,0.0,0.25,77.0
Garrett Stubbs,596117,1,2017,0.0,0,,0.0,0.0,
