batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Dustin Harris,687957,3,2025,0.667,0,0.528,0.5,0.4,88.8
Samad Taylor,669392,2,2026,0.0,0,0.5,0.0,0.0,84.2
Fernando Tatis Jr.,665487,19,2024–2026,0.211,0,0.402,0.688,0.205,97.2
Jake Cronenworth,630105,14,2024–2026,0.286,0,0.357,0.455,0.08,92.0
Manny Machado,592518,20,2024–2026,0.2,2,0.348,0.667,0.3,92.8
Austin Hays,669720,8,2025,0.25,0,0.342,0.167,0.364,87.9
Xander Bogaerts,593428,21,2024–2026,0.381,1,0.322,0.615,0.324,92.6
Ty France,664034,7,2024–2026,0.143,0,0.19,0.2,0.188,89.2
Jackson Merrill,701538,15,2024–2026,0.133,0,0.176,0.25,0.25,83.2
Luis Campusano,669134,7,2024–2026,0.286,0,0.035,0.4,0.3,93.8
Freddy Fermin,666023,3,2024–2026,0.0,0,0.005,0.0,0.0,83.4
Jase Bowen,687749,2,2026,0.0,0,,,0.0,
