batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Nolan Schanuel,694384,2,2025,0.0,0,0.528,0.5,0.143,93.8
Zach Neto,687263,9,2024–2025,0.444,1,0.476,0.429,0.368,94.6
Logan O'Hoppe,681351,4,2023–2025,0.5,0,0.456,0.25,0.143,91.9
Yoán Moncada,660162,5,2018–2025,0.2,0,0.42,0.0,0.7,75.7
Jorge Soler,624585,20,2016–2025,0.05,0,0.371,0.353,0.358,94.4
Travis d'Arnaud,518595,21,2017–2025,0.381,0,0.351,0.4,0.184,87.9
Jo Adell,666176,11,2024–2025,0.273,0,0.35,0.556,0.37,92.9
Mike Trout,545361,12,2023–2025,0.083,0,0.203,0.571,0.45,94.8
Adam Frazier,624428,4,2019–2021,0.0,0,0.11,0.5,0.5,89.2
Oswald Peraza,672724,4,2023–2025,0.0,0,0.096,0.0,0.4,79.3
Bryce Teodosio,669326,3,2025,0.333,0,0.081,0.0,0.6,94.1
Vaughn Grissom,687093,2,2024,0.0,0,0.004,0.0,0.333,90.5
