batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Cal Raleigh,663728,5,2023–2025,0.6,1,0.677,1.0,0.462,102.8
Cole Young,702284,2,2025,1.0,0,0.598,0.5,0.2,96.9
Randy Arozarena,668227,7,2021–2025,0.429,1,0.496,0.4,0.158,93.1
J.P. Crawford,641487,7,2021–2025,0.571,0,0.353,0.375,0.188,77.6
Josh Naylor,647304,3,2021–2024,0.333,0,0.284,0.667,0.0,91.8
Mitch Garver,641598,5,2022–2024,0.2,0,0.267,0.4,0.231,96.0
Luke Raley,670042,3,2023–2025,0.0,0,0.173,,0.556,
Victor Robles,645302,1,2023,0.0,0,0.146,0.0,0.0,90.3
Miles Mastrobuoni,670156,2,2021–2025,0.0,0,0.091,0.0,0.0,91.9
Weston Wilson,642215,3,2024–2026,0.333,0,0.005,1.0,0.333,104.6
Dominic Canzone,686527,1,2024,0.0,0,0.0,,0.5,
