batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Ronald Acuña Jr.,660670,0,2023,,0,0.696,,0.0,
Jorge Mateo,622761,2,2023–2024,0.0,0,0.652,0.667,0.0,87.0
Austin Riley,663586,1,2023,0.0,0,0.634,0.0,0.0,69.0
Jonah Heim,641680,2,2024–2025,0.5,0,0.434,0.0,0.5,77.5
Mike Yastrzemski,573262,1,2024,0.0,0,0.36,0.0,0.0,66.9
Michael Harris II,671739,2,2023–2025,0.0,0,0.356,0.0,0.25,88.8
Matt Olson,621566,3,2023–2025,0.0,0,0.253,1.0,0.25,110.4
Dominic Smith,642086,2,2023–2025,0.0,0,0.233,0.0,0.0,44.7
Ozzie Albies,645277,1,2025,0.0,0,0.163,0.0,0.0,90.4
Drake Baldwin,686948,2,2025,0.0,0,0.082,0.0,0.0,80.3
Mauricio Dubón,643289,1,2024,0.0,0,0.064,0.0,0.0,76.2
Kyle Farmer,571657,1,2019,0.0,0,,0.0,0.0,
