batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Marcelo Mayer,691785,3,2026,0.333,0,0.588,0.333,0.0,73.5
Masataka Yoshida,807799,6,2025–2026,0.333,0,0.356,0.4,0.071,93.7
Wilyer Abreu,677800,4,2025–2026,0.0,0,0.272,0.333,0.333,89.2
Mickey Gasper,681508,2,2025,0.0,0,0.26,0.5,0.0,87.6
Carlos Narváez,665966,5,2025–2026,0.0,0,0.212,0.667,0.167,92.7
Jarren Duran,680776,8,2025–2026,0.125,0,0.131,0.4,0.412,78.8
Caleb Durbin,702332,3,2026,0.0,0,0.119,0.0,0.0,71.3
Willson Contreras,575929,3,2026,0.0,0,0.078,0.0,0.375,73.9
Ceddanne Rafaela,678882,6,2025–2026,0.0,0,0.066,0.0,0.273,81.1
Isiah Kiner-Falefa,643396,2,2025,0.5,0,,0.0,0.0,85.8
