batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Pete Alonso,624413,6,2021–2026,0.5,1,0.639,0.75,0.462,100.3
Jeremiah Jackson,669236,2,2026,0.0,0,0.563,1.0,0.25,103.3
Blaze Alexander,677942,1,2026,0.0,0,0.469,0.0,0.0,89.0
Leody Taveras,665750,2,2023,0.0,0,0.33,1.0,0.167,102.2
Taylor Ward,621493,7,2021–2026,0.286,0,0.28,0.333,0.273,81.1
Adley Rutschman,668939,10,2022–2026,0.1,0,0.264,0.429,0.211,90.8
Weston Wilson,642215,2,2026,0.5,1,0.224,1.0,0.0,96.4
Coby Mayo,691723,2,2026,0.5,0,0.218,0.5,0.0,92.8
Gunnar Henderson,683002,5,2023–2026,0.2,0,0.214,0.25,0.2,78.0
Tyler O'Neill,641933,6,2022–2026,0.0,0,0.2,0.5,0.4,91.0
