batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jimmy Crooks,699625,2,2026,0.0,0,0.647,0.5,0.0,95.8
Nathan Church,701675,1,2026,0.0,0,0.593,1.0,0.2,96.6
Blaze Jordan,691458,2,2026,0.5,0,0.572,0.5,0.1,94.2
JJ Wetherholt,802139,2,2026,0.0,0,0.489,1.0,0.333,101.3
Bryan Torres,663494,1,2026,0.0,0,0.398,0.0,0.333,75.3
Iván Herrera,671056,2,2026,0.0,0,0.396,0.0,0.0,83.8
Alec Burleson,676475,5,2024–2026,0.0,0,0.237,0.667,0.3,88.8
Masyn Winn,691026,2,2026,0.0,0,0.162,1.0,0.5,102.3
Jordan Walker,691023,6,2024–2026,0.167,0,0.148,0.25,0.333,85.8
Pedro Pagés,686780,2,2024,0.5,0,0.146,1.0,0.2,100.9
José Fermín,665877,2,2026,0.0,0,0.018,0.0,0.2,51.8
