batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Kyle Stowers,669065,2,2026,0.0,0,0.641,1.0,0.25,101.4
Heriberto Hernández,681715,6,2025–2026,0.167,0,0.513,0.833,0.154,96.6
Connor Norby,681393,2,2025,1.0,0,0.505,1.0,0.0,101.2
Liam Hicks,689414,5,2025–2026,0.4,0,0.42,0.2,0.1,84.0
Joe Mack,691788,1,2026,0.0,0,0.38,0.0,0.5,73.1
Otto Lopez,672640,7,2025–2026,0.429,0,0.284,0.286,0.182,83.6
Jakob Marsee,805300,8,2025–2026,0.25,0,0.27,0.6,0.222,93.4
Javier Sanoja,691594,2,2026,0.0,0,0.251,0.5,0.0,89.2
Xavier Edwards,669364,7,2025–2026,0.286,0,0.239,0.143,0.211,83.5
Christopher Morel,666624,3,2026,0.0,0,0.059,1.0,0.444,96.1
