batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Dansby Swanson,621020,5,2021–2025,0.2,0,0.607,0.667,0.214,97.3
Matt Shaw,807713,2,2025,0.5,1,0.571,0.5,0.0,98.1
Nico Hoerner,663538,6,2019–2025,0.167,0,0.334,0.667,0.364,94.7
Seiya Suzuki,673548,5,2022–2025,0.4,0,0.294,0.2,0.143,84.8
Alex Bregman,608324,16,2016–2025,0.125,1,0.282,0.4,0.194,87.4
Michael Conforto,624424,14,2015–2024,0.071,0,0.249,0.3,0.273,87.9
Ian Happ,664023,9,2017–2025,0.111,0,0.242,0.6,0.348,91.6
Carson Kelly,608348,12,2019–2024,0.25,0,0.239,0.333,0.2,89.7
Michael Busch,683737,3,2025,0.333,1,0.207,0.667,0.143,96.3
Pete Crow-Armstrong,691718,3,2025,0.0,0,0.17,0.333,0.0,90.1
Miguel Amaya,665804,2,2025,0.0,0,0.055,0.0,0.0,66.8
