batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Corbin Carroll,682998,2,2026,0.5,0,0.626,0.5,0.25,85.9
Tim Tawa,694374,2,2025,1.0,0,0.45,0.5,0.0,84.9
Jordan Lawlar,691783,2,2026,0.0,0,0.38,0.0,0.333,91.7
Geraldo Perdomo,672695,10,2020–2026,0.3,1,0.361,0.571,0.13,96.3
Ildemaro Vargas,545121,10,2022–2026,0.2,1,0.29,0.556,0.19,87.4
Gabriel Moreno,672515,5,2025–2026,0.2,0,0.154,0.75,0.125,96.0
Nolan Arenado,571448,7,2022–2026,0.0,0,0.141,0.5,0.25,93.8
James McCann,543510,2,2022,0.0,0,0.044,0.0,0.5,86.8
Ryan Waldschmidt,814439,2,2026,0.0,0,0.005,0.0,0.0,77.3
Lars Nootbaar,663457,2,2022,0.0,0,0.0,,1.0,
