batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jonathan Aranda,666018,4,2025,0.5,1,0.528,0.75,0.0,97.9
Yandy Díaz,650490,6,2023–2025,0.333,0,0.411,0.75,0.24,94.6
Taylor Walls,670764,4,2023–2025,0.25,0,0.316,0.75,0.0,98.2
Ben Williamson,810938,2,2025,0.0,0,0.2,0.0,0.167,89.7
Cedric Mullins,656775,3,2024,0.0,0,0.176,0.333,0.0,90.4
Junior Caminero,691406,3,2025,0.0,0,0.036,0.0,0.667,82.1
Nick Fortes,663743,5,2023–2024,0.0,0,0.026,0.0,0.167,67.9
Chandler Simpson,802415,3,2025,0.0,0,0.017,0.0,0.5,61.8
Richie Palacios,680700,5,2024,0.2,0,0.011,0.0,0.357,68.0
Oliver Dunn,686554,2,2025,0.0,0,0.0,,0.4,
