batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Spencer Torkelson,679529,3,2026,0.667,0,0.449,0.0,0.167,87.0
Riley Greene,682985,4,2026,0.25,0,0.318,1.0,0.333,100.8
Dillon Dingler,693307,2,2026,0.0,0,0.306,0.0,0.125,78.7
Gleyber Torres,650402,8,2024–2026,0.125,0,0.276,0.333,0.067,90.3
Colt Keith,690993,3,2026,0.0,0,0.118,0.5,0.5,90.5
Zach McKinstry,656716,3,2026,0.333,0,0.068,0.0,0.0,92.7
Kevin McGonigle,805808,3,2026,0.0,0,0.013,0.0,0.167,83.1
Jake Rogers,668670,2,2026,0.0,0,,0.0,0.0,77.1
Matt Vierling,663837,2,2026,0.5,0,,0.5,0.0,87.8
Wenceel Pérez,672761,1,2026,0.0,0,,0.0,0.5,74.3
Zack Short,670097,1,2026,0.0,0,,,0.333,
