batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Daulton Varsho,662139,2,2023,0.5,1,0.744,0.5,0.167,83.5
Cam Smith,701358,4,2025–2026,0.25,0,0.509,1.0,0.143,100.5
Yordan Alvarez,670541,13,2021–2026,0.308,0,0.443,0.615,0.032,93.2
Christian Vázquez,543877,12,2018–2026,0.5,2,0.368,0.5,0.333,92.5
Nick Allen,669397,4,2022,0.25,0,0.307,0.0,0.0,72.3
Christian Walker,572233,8,2019–2026,0.25,0,0.306,0.5,0.278,88.2
Isaac Paredes,670623,9,2021–2026,0.222,0,0.3,0.3,0.0,86.4
Jeremy Peña,665161,11,2022–2026,0.455,0,0.272,0.3,0.316,84.0
Jose Altuve,514888,13,2016–2025,0.231,0,0.259,0.5,0.185,91.0
Yainer Diaz,673237,4,2024–2025,0.0,0,0.173,0.75,0.4,102.1
LaMonte Wade Jr.,664774,2,2025,0.5,1,,0.0,0.0,
