batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Mark Vientos,668901,4,2025–2026,0.5,0,0.36,0.5,0.0,93.7
Austin Slater,596103,7,2022–2026,0.143,1,0.348,0.375,0.333,87.3
Bo Bichette,666182,3,2021–2026,0.0,0,0.321,0.333,0.0,91.1
Marcus Semien,543760,14,2015–2026,0.286,0,0.294,0.357,0.333,86.6
Brett Baty,683146,4,2025–2026,0.0,0,0.263,0.5,0.0,90.6
Tyrone Taylor,621438,8,2022–2026,0.375,1,0.259,0.8,0.308,93.4
MJ Melendez,669004,2,2023,0.0,0,0.258,0.0,0.25,81.4
Andy Ibáñez,628451,2,2025,0.0,0,0.245,0.5,0.0,92.7
Luis Torrens,620443,6,2017–2026,0.0,0,0.231,0.5,0.167,88.1
Juan Soto,665742,12,2019–2026,0.083,0,0.228,0.333,0.133,87.8
