batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Ty France,664034,7,2019–2024,0.429,1,0.552,0.5,0.2,91.8
Manny Machado,592518,18,2019–2025,0.333,1,0.486,0.593,0.133,96.6
Fernando Tatis Jr.,665487,19,2020–2025,0.263,3,0.429,0.556,0.373,98.2
Xander Bogaerts,593428,18,2023–2025,0.278,0,0.429,0.474,0.189,88.0
Jake Cronenworth,630105,23,2021–2025,0.391,1,0.406,0.542,0.138,91.1
Gavin Sheets,657757,8,2025,0.375,1,0.399,0.5,0.167,87.8
Nick Castellanos,592206,10,2018–2024,0.3,1,0.395,0.333,0.321,94.5
Ramón Laureano,657656,3,2021–2023,0.0,0,0.383,1.0,0.333,102.9
Freddy Fermin,666023,3,2023–2025,0.0,0,0.297,1.0,0.133,99.0
Luis Campusano,669134,8,2022–2025,0.125,1,0.289,0.333,0.217,92.4
Miguel Andujar,609280,4,2024–2025,0.0,0,0.25,0.75,0.0,96.9
Jackson Merrill,701538,9,2024–2025,0.222,1,0.053,0.0,0.455,86.1
