batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Trevor Larnach,663616,3,2025–2026,0.333,1,0.728,0.333,0.25,92.7
Kody Clemens,665019,4,2025,0.25,0,0.712,1.0,0.286,102.1
Byron Buxton,621439,7,2020–2026,0.429,1,0.639,0.333,0.269,86.2
Austin Martin,668885,3,2025–2026,0.667,0,0.567,0.667,0.0,98.7
Tristan Gray,656484,2,2025,0.5,0,0.523,0.0,0.0,75.6
Brooks Lee,686797,6,2025–2026,0.333,2,0.479,0.333,0.059,93.4
Luke Keaschall,807712,4,2025–2026,0.0,0,0.326,0.25,0.222,91.7
Josh Bell,605137,15,2018–2026,0.333,1,0.319,0.412,0.212,91.8
Victor Caratini,605170,4,2021–2026,0.25,0,0.304,0.5,0.25,86.8
Royce Lewis,668904,2,2025,0.5,0,0.155,0.5,0.333,91.2
Ryan Kreidler,668952,3,2025–2026,0.0,0,0.08,0.5,0.375,86.1
