batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Edmundo Sosa,624641,5,2022–2025,0.8,1,0.604,0.455,0.2,82.5
Rafael Marchán,665561,2,2021,1.0,0,0.59,0.5,0.0,96.2
Derek Hill,656537,4,2025,0.25,0,0.487,1.0,0.167,103.1
Brandon Marsh,669016,5,2022–2025,0.4,1,0.429,0.25,0.222,88.4
Bryce Harper,547180,18,2020–2025,0.222,1,0.392,0.4,0.345,88.1
Alec Bohm,664761,20,2020–2025,0.3,1,0.384,0.545,0.241,93.8
J.T. Realmuto,592663,17,2020–2025,0.118,0,0.378,0.5,0.264,90.7
Trea Turner,607208,20,2020–2025,0.2,0,0.311,0.5,0.197,94.7
Kyle Schwarber,656941,22,2021–2025,0.091,1,0.233,0.625,0.392,89.9
Bryson Stott,681082,3,2023–2024,0.0,0,0.201,0.0,0.167,64.6
