batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Mitch Garver,641598,4,2019–2025,0.5,2,1.249,1.0,0.5,105.5
Cal Raleigh,663728,10,2023–2026,0.1,1,0.338,0.5,0.222,93.1
Julio Rodríguez,677594,11,2023–2026,0.364,0,0.332,0.571,0.278,98.3
Luke Raley,670042,6,2024–2026,0.167,0,0.305,0.4,0.389,89.2
Cole Young,702284,5,2025–2026,0.2,0,0.289,0.0,0.438,70.5
J.P. Crawford,641487,11,2017–2026,0.182,1,0.268,0.333,0.429,86.8
Dominic Canzone,686527,5,2025–2026,0.2,0,0.261,0.0,0.167,80.1
Josh Naylor,647304,5,2025–2026,0.2,0,0.234,0.2,0.136,88.6
Randy Arozarena,668227,10,2024–2026,0.0,0,0.214,0.273,0.256,83.4
Victor Robles,645302,23,2017–2025,0.217,0,0.191,0.333,0.372,85.4
