batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Zack Short,670097,0,2023,,0,0.696,,,
Matt Vierling,663837,3,2021–2023,0.333,0,0.578,1.0,0.143,99.5
Spencer Torkelson,679529,2,2023–2025,0.0,0,0.507,0.5,0.143,88.3
Dillon Dingler,693307,2,2024,0.5,0,0.367,0.0,0.333,84.3
Riley Greene,682985,5,2022–2025,0.2,0,0.249,0.25,0.357,94.1
Jahmai Jones,663330,4,2024–2025,0.25,0,0.135,0.333,0.333,92.9
Wenceel Pérez,672761,1,2024,0.0,0,0.086,0.0,0.0,76.2
Colt Keith,690993,2,2024–2025,0.0,0,0.036,0.0,0.5,58.7
Jake Rogers,668670,1,2023,0.0,0,0.0,,0.25,
Zach McKinstry,656716,2,2023–2025,0.0,0,0.0,,0.667,
