batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Alec Burleson,676475,1,2026,0.0,0,,1.0,0.0,107.6
Iván Herrera,671056,1,2026,0.0,0,,0.0,0.0,74.6
Jordan Walker,691023,3,2026,0.333,0,,1.0,0.5,109.8
José Fermín,665877,1,2026,0.0,0,,1.0,0.0,99.4
Masyn Winn,691026,0,2026,,0,,,0.0,
Nathan Church,701675,1,2026,0.0,0,,1.0,0.0,98.4
Nolan Gorman,669357,2,2026,0.0,0,,0.0,0.4,89.3
Thomas Saggese,695336,1,2026,1.0,0,,1.0,0.333,96.6
Victor Scott II,687363,1,2026,1.0,0,,1.0,0.5,106.8
Yohel Pozo,650968,1,2026,0.0,0,,0.0,0.0,86.9
