batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Wade Meckler,685133,3,2026,0.667,0,0.605,0.0,0.0,87.1
Bryce Teodosio,669326,3,2025–2026,0.667,0,0.521,0.0,0.4,84.4
Oswald Peraza,672724,4,2025–2026,0.25,0,0.42,0.25,0.125,84.9
Christian Moore,695681,3,2025–2026,0.333,0,0.346,1.0,0.385,105.0
Josh Lowe,666139,11,2024–2026,0.273,0,0.313,0.625,0.282,96.0
Adam Frazier,624428,5,2024–2025,0.2,0,0.265,0.667,0.25,91.7
Mike Trout,545361,9,2023–2026,0.0,0,0.208,0.333,0.429,89.4
Zach Neto,687263,22,2023–2026,0.182,0,0.202,0.222,0.163,85.6
Vaughn Grissom,687093,3,2026,0.0,0,0.033,0.0,0.375,91.3
Jose Siri,642350,2,2024–2026,0.0,0,0.019,0.0,0.4,80.9
Denzer Guzman,694203,2,2025,0.0,0,0.0,,0.333,
