batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Cal Raleigh,663728,8,2022–2026,0.125,0,0.946,1.0,0.353,104.3
Rob Refsnyder,608701,4,2023–2026,0.25,0,0.7,0.333,0.091,81.6
Mitch Garver,641598,9,2019–2026,0.222,2,0.541,0.375,0.235,91.9
Dominic Canzone,686527,1,2023,0.0,0,0.504,1.0,0.333,95.1
J.P. Crawford,641487,10,2021–2023,0.2,0,0.368,0.6,0.111,93.0
Julio Rodríguez,677594,10,2022–2023,0.4,1,0.34,0.182,0.273,86.4
Josh Naylor,647304,5,2024–2026,0.2,0,0.276,0.5,0.0,97.6
Connor Joe,656582,2,2026,0.5,0,,0.0,0.5,89.2
Leo Rivas,660844,2,2026,0.0,0,,0.5,0.0,97.6
Luke Raley,670042,3,2026,0.0,0,,0.0,0.5,76.8
