batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Tyler Freeman,671289,6,2021–2026,0.333,0,0.544,0.4,0.0,90.6
Ezequiel Tovar,678662,22,2022–2026,0.273,2,0.407,0.591,0.286,92.8
Brett Sullivan,664954,3,2023,0.667,0,0.403,1.0,0.0,96.7
Kyle Karros,691720,5,2025–2026,0.6,0,0.384,0.571,0.0,95.7
Edouard Julien,666397,3,2026,0.667,0,0.355,0.25,0.3,81.8
Jake McCarthy,664983,24,2021–2026,0.25,0,0.304,0.32,0.196,85.0
Mickey Moniak,666160,15,2021–2026,0.267,0,0.265,0.667,0.405,95.0
Willi Castro,650489,8,2022–2026,0.375,1,0.26,0.625,0.136,94.2
Hunter Goodman,696100,12,2023–2026,0.25,0,0.229,0.3,0.407,86.1
TJ Rumfield,681198,4,2026,0.5,0,0.199,0.25,0.2,82.8
Troy Johnston,687859,2,2026,0.0,0,0.006,0.0,0.25,93.3
