batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Kyle Isbel,664728,2,2024–2026,0.0,0,0.595,0.0,0.143,94.1
Lane Thomas,657041,3,2023,0.333,0,0.395,1.0,0.0,100.8
Michael Massey,686681,2,2024,0.5,0,0.355,0.5,0.167,67.8
Bobby Witt Jr.,677951,3,2024–2026,0.333,0,0.186,0.667,0.429,97.8
Elias Díaz,553869,2,2025,0.0,0,0.154,0.0,0.25,59.2
Vinnie Pasquantino,686469,3,2024–2026,0.667,0,0.106,0.75,0.0,91.8
Salvador Perez,521692,3,2024–2026,0.0,0,0.008,0.5,0.143,96.6
Isaac Collins,686555,2,2025,0.5,1,,0.5,0.333,91.8
Maikel Garcia,672580,1,2026,0.0,0,,,0.0,
Nick Loftin,679845,1,2025,0.0,0,,,0.5,
