batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Sal Frelick,686217,5,2025–2026,0.4,0,0.461,0.2,0.182,71.6
Jake Bauers,641343,9,2018–2026,0.111,1,0.399,0.4,0.353,82.9
Jackson Chourio,694192,6,2025–2026,0.167,0,0.389,0.75,0.333,99.1
Gary Sánchez,596142,25,2016–2026,0.2,1,0.355,0.35,0.354,90.3
Andrew Vaughn,683734,17,2021–2026,0.235,2,0.353,0.538,0.173,94.4
Joey Ortiz,687401,8,2023–2026,0.25,0,0.338,0.375,0.154,90.3
Christian Yelich,592885,18,2018–2026,0.222,0,0.273,0.615,0.195,95.5
David Hamilton,666152,13,2023–2026,0.231,0,0.242,0.5,0.217,85.4
Garrett Mitchell,669003,5,2026,0.2,0,0.239,0.5,0.583,96.5
Brice Turang,668930,12,2023–2026,0.083,0,0.115,0.25,0.382,90.2
William Contreras,661388,11,2023–2026,0.091,0,0.11,0.5,0.25,87.0
Bo Naylor,666310,7,2024–2026,0.0,0,0.081,0.25,0.231,86.9
