batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Munetaka Murakami,808959,1,2026,0.0,0,0.673,1.0,0.0,101.6
Colson Montgomery,695657,3,2026,0.333,0,0.548,0.667,0.25,95.1
Andrew Benintendi,643217,12,2017–2026,0.25,0,0.444,0.545,0.16,92.4
Randal Grichuk,545341,8,2016–2022,0.5,0,0.403,0.5,0.222,94.0
Miguel Vargas,678246,7,2025–2026,0.0,0,0.28,0.429,0.0,91.6
Luisangel Acuña,682668,2,2026,0.0,0,0.214,0.5,0.25,77.4
Edgar Quero,700337,5,2025–2026,0.2,0,0.199,0.0,0.375,87.7
Chase Meidroth,805367,9,2025–2026,0.111,0,0.195,0.75,0.143,94.1
Derek Hill,656537,2,2023,0.0,0,0.137,0.0,0.0,82.0
Tristan Peters,671976,2,2026,0.0,0,0.124,0.0,0.333,30.9
Jarred Kelenic,672284,2,2023,0.0,0,,0.0,0.0,
