batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Connor Joe,656582,1,2022,0.0,0,0.681,1.0,0.0,98.6
Luke Raley,670042,2,2025,1.0,0,0.639,0.5,0.0,91.3
Josh Naylor,647304,6,2024,0.333,1,0.61,0.667,0.077,95.3
Rob Refsnyder,608701,3,2024,0.0,0,0.291,1.0,0.375,102.5
Randy Arozarena,668227,9,2020–2025,0.0,0,0.282,0.375,0.389,89.2
J.P. Crawford,641487,6,2017–2025,0.333,0,0.249,0.286,0.143,88.5
Julio Rodríguez,677594,4,2023–2025,0.25,0,0.23,0.0,0.273,
Mitch Garver,641598,2,2019–2022,0.0,0,0.023,0.0,0.0,76.4
Cal Raleigh,663728,4,2023–2025,0.0,0,0.009,0.333,0.4,95.8
Cole Young,702284,3,2025,0.0,0,0.005,0.5,0.0,75.9
Dominic Canzone,686527,3,2025,0.0,0,0.002,0.0,0.5,94.3
Leo Rivas,660844,1,2023,0.0,0,,0.0,0.0,
