batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Luis Torrens,620443,4,2020–2026,0.5,1,0.638,0.75,0.143,99.5
Bo Bichette,666182,5,2022–2025,0.2,0,0.489,0.8,0.0,98.5
Brett Baty,683146,2,2024–2026,0.0,0,0.485,0.667,0.0,97.1
Juan Soto,665742,6,2022–2025,0.5,0,0.45,0.571,0.111,93.3
Marcus Semien,543760,1,2020–2026,1.0,1,0.39,1.0,0.2,98.4
Vidal Bruján,660644,3,2022–2024,0.0,0,0.298,0.667,0.0,97.0
MJ Melendez,669004,4,2022–2026,0.0,0,0.249,0.667,0.286,95.6
Mark Vientos,668901,3,2025,0.333,0,0.044,0.333,0.333,81.9
A.J. Ewing,805999,1,2026,0.0,0,,,0.333,
Hayden Senger,663584,1,2025,0.0,0,,0.0,0.0,89.5
