batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jose Siri,642350,4,2022–2025,0.75,0,0.573,0.667,0.375,98.3
Denzer Guzman,694203,2,2026,0.5,0,0.495,1.0,0.0,98.8
Oswald Peraza,672724,6,2023–2026,0.333,0,0.364,0.5,0.0,86.7
Mike Trout,545361,12,2022–2026,0.417,0,0.364,0.273,0.208,86.2
Moisés Ballesteros,694208,1,2026,0.0,0,0.349,,,
Josh Lowe,666139,5,2023–2026,0.0,0,0.3,0.333,0.267,92.1
Adam Frazier,624428,17,2019–2025,0.235,0,0.256,0.2,0.206,85.9
Zach Neto,687263,10,2023–2026,0.1,0,0.224,0.286,0.353,83.6
Travis d'Arnaud,518595,2,2019,0.5,0,0.174,0.0,0.25,80.4
Vaughn Grissom,687093,2,2026,0.0,0,0.124,0.0,0.0,76.4
