batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Mark Vientos,668901,5,2024–2026,0.8,1,0.772,0.75,0.222,90.3
Carson Benge,701807,3,2026,0.333,0,0.481,1.0,0.25,99.9
Bo Bichette,666182,5,2022–2026,0.2,0,0.447,0.833,0.143,98.0
Tyrone Taylor,621438,3,2021–2026,0.333,0,0.437,0.5,0.143,95.8
MJ Melendez,669004,9,2023–2024,0.111,0,0.411,0.571,0.409,95.3
Marcus Semien,543760,8,2019–2026,0.375,0,0.323,0.429,0.118,89.4
Andy Ibáñez,628451,3,2024,0.333,0,0.323,0.0,0.4,65.3
Brett Baty,683146,6,2023–2026,0.167,0,0.318,0.5,0.25,86.9
Juan Soto,665742,11,2018–2026,0.182,0,0.246,0.583,0.227,91.0
Francisco Alvarez,682626,6,2023–2026,0.167,0,0.242,0.333,0.091,97.9
Austin Slater,596103,1,2018,0.0,0,0.0,,1.0,
