batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Ronald Acuña Jr.,660670,10,2023–2026,0.4,1,0.569,0.714,0.083,97.7
Mike Yastrzemski,573262,14,2023–2026,0.143,2,0.48,0.583,0.208,95.7
Drake Baldwin,686948,7,2025–2026,0.143,0,0.376,0.833,0.235,98.7
Dominic Smith,642086,12,2024–2026,0.333,0,0.372,0.5,0.4,91.5
Matt Olson,621566,21,2023–2026,0.19,2,0.35,0.312,0.264,83.8
Michael Harris II,671739,24,2023–2026,0.292,0,0.317,0.35,0.255,86.9
Ozzie Albies,645277,17,2023–2026,0.118,0,0.31,0.562,0.049,91.2
Ha-Seong Kim,673490,3,2023–2025,0.333,0,0.295,0.5,0.0,85.6
Austin Riley,663586,13,2023–2026,0.231,0,0.26,0.625,0.36,90.8
Mauricio Dubón,643289,5,2025–2026,0.0,0,0.161,0.0,0.0,83.6
Sean Murphy,669221,9,2024–2025,0.111,0,0.134,0.125,0.143,76.3
