batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Tyler Tolbert,686475,2,2026,0.5,1,0.751,0.5,0.0,65.0
Isaac Collins,686555,3,2025–2026,0.333,0,0.457,0.5,0.059,90.9
Salvador Perez,521692,21,2022–2026,0.19,0,0.39,0.478,0.246,91.8
Jac Caglianone,695506,7,2025–2026,0.429,0,0.331,0.75,0.2,102.1
Michael Massey,686681,13,2022–2026,0.231,0,0.331,0.75,0.192,95.3
Carter Jensen,695600,8,2025–2026,0.125,0,0.326,0.571,0.294,92.0
Luke Maile,571912,2,2022,0.0,0,0.3,0.0,0.0,74.6
Bobby Witt Jr.,677951,18,2022–2026,0.389,0,0.297,0.423,0.172,89.3
Nick Loftin,679845,5,2024–2026,0.4,0,0.22,0.333,0.222,85.6
Josh Rojas,668942,8,2024–2026,0.125,0,0.185,0.5,0.071,90.0
John Rave,670231,2,2025,0.5,0,0.13,0.0,0.2,83.3
Kyle Isbel,664728,13,2022–2026,0.231,0,0.129,0.188,0.176,78.7
