batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Samad Taylor,669392,2,2023,0.5,0,0.93,0.5,0.2,94.8
Freddy Fermin,666023,4,2023–2026,0.5,2,0.615,0.5,0.167,93.9
Manny Machado,592518,11,2023–2026,0.182,0,0.488,0.615,0.167,94.8
Fernando Tatis Jr.,665487,12,2023–2026,0.5,0,0.441,0.455,0.238,91.2
Bryce Johnson,669369,3,2025,0.0,0,0.284,0.5,0.6,89.2
Jackson Merrill,701538,9,2024–2026,0.333,0,0.281,0.125,0.059,76.2
Xander Bogaerts,593428,9,2021–2026,0.444,0,0.253,0.429,0.211,83.2
Miguel Andujar,609280,8,2023–2026,0.375,0,0.158,0.125,0.294,83.0
Gavin Sheets,657757,6,2025–2026,0.167,0,0.076,0.5,0.2,88.4
Ty France,664034,1,2026,0.0,0,0.0,,0.667,
