batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Cam Smith,701358,1,2025,1.0,0,0.779,1.0,0.286,101.5
Christian Vázquez,543877,2,2025,0.5,0,0.44,0.0,0.0,81.6
Isaac Paredes,670623,3,2025,0.333,0,0.43,0.333,0.25,89.5
Christian Walker,572233,10,2019–2025,0.1,0,0.412,0.857,0.258,98.6
LaMonte Wade Jr.,664774,4,2025,0.25,0,0.372,0.0,0.5,85.0
Yainer Diaz,673237,7,2023–2025,0.0,0,0.308,0.6,0.2,94.1
Jeremy Peña,665161,7,2023–2025,0.143,0,0.293,0.2,0.176,81.7
Jorge Barrosa,678489,2,2026,0.0,0,0.21,0.5,0.286,92.2
Jose Altuve,514888,8,2019–2025,0.25,0,0.201,0.25,0.25,89.2
Yordan Alvarez,670541,6,2023–2024,0.167,0,0.189,0.6,0.4,90.9
Daulton Varsho,662139,9,2022–2025,0.111,0,0.154,0.0,0.381,83.6
Taylor Trammell,666211,1,2020,0.0,0,,0.0,0.0,
