batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Luis Torrens,620443,4,2019–2025,0.25,0,0.689,0.75,0.0,99.0
Juan Soto,665742,16,2021–2025,0.25,1,0.466,0.647,0.154,94.9
Mark Vientos,668901,1,2023,0.0,0,0.459,1.0,0.0,102.5
Marcus Semien,543760,7,2020–2024,0.143,1,0.229,0.4,0.389,84.6
Tyrone Taylor,621438,8,2021–2025,0.125,0,0.219,0.143,0.25,84.1
Austin Slater,596103,10,2019–2022,0.1,0,0.207,0.25,0.222,79.5
Brett Baty,683146,2,2025,0.0,0,0.154,0.5,0.4,87.5
Andy Ibáñez,628451,1,2023,0.0,0,0.005,0.0,0.0,88.6
Francisco Alvarez,682626,3,2023,0.0,0,0.0,,1.0,
MJ Melendez,669004,2,2025,0.0,0,,0.5,0.0,95.0
