batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Kyle Tucker,663656,2,2026,0.5,0,0.849,0.5,0.0,95.6
Teoscar Hernández,606192,8,2024–2026,0.5,0,0.636,0.625,0.286,96.0
Tommy Edman,669242,8,2024–2025,0.5,3,0.614,0.5,0.231,93.5
Max Muncy,571970,4,2024–2025,0.5,1,0.506,0.25,0.357,96.0
Andy Pages,681624,7,2024–2026,0.429,1,0.419,0.375,0.222,96.9
Shohei Ohtani,660271,10,2024–2026,0.2,0,0.324,0.556,0.346,92.6
Miguel Rojas,500743,8,2024–2026,0.25,0,0.303,0.125,0.444,77.3
Mookie Betts,605141,7,2024–2025,0.0,0,0.247,0.375,0.1,92.4
Enrique Hernández,571771,8,2024–2025,0.125,0,0.214,0.6,0.357,94.7
Freddie Freeman,518692,9,2024–2026,0.111,0,0.09,0.333,0.4,87.6
