batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Bryce Eldridge,805811,3,2026,0.333,0,0.77,0.667,0.0,101.5
Casey Schmitt,669477,3,2026,0.333,1,0.706,0.667,0.0,99.4
Eric Haase,606992,3,2022–2024,0.333,0,0.628,0.667,0.167,79.0
Drew Gilbert,687551,2,2026,0.5,0,0.479,0.5,0.0,95.6
Rafael Devers,646240,14,2019–2026,0.214,1,0.468,0.583,0.12,97.5
Willy Adames,642715,24,2021–2026,0.292,3,0.376,0.5,0.239,97.3
Matt Chapman,656305,13,2020–2026,0.385,1,0.373,0.364,0.241,87.1
Luis Arraez,650333,14,2022–2026,0.286,1,0.326,0.176,0.037,87.8
Daniel Susac,691740,3,2026,0.333,0,0.171,1.0,0.6,102.7
Harrison Bader,664056,3,2019–2022,0.333,0,0.17,0.0,0.2,83.3
Will Brennan,686823,3,2026,0.0,0,0.162,0.333,0.0,88.6
