batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Isaac Collins,686555,4,2026,0.75,1,0.647,1.0,0.0,103.7
John Rave,670231,1,2025,0.0,0,0.534,1.0,0.0,100.7
Carter Jensen,695600,5,2026,0.2,1,0.369,0.5,0.429,100.2
Michael Massey,686681,14,2023–2026,0.143,1,0.362,0.357,0.135,89.3
Bobby Witt Jr.,677951,27,2023–2026,0.185,0,0.361,0.545,0.137,92.6
Salvador Perez,521692,20,2023–2026,0.35,0,0.346,0.438,0.244,88.8
Luke Maile,571912,2,2025,0.5,0,0.326,0.5,0.0,85.0
Kyle Isbel,664728,17,2023–2026,0.176,0,0.291,0.231,0.119,82.7
Vinnie Pasquantino,686469,15,2024–2026,0.067,1,0.259,0.308,0.154,87.9
Maikel Garcia,672580,22,2023–2026,0.136,1,0.227,0.438,0.184,88.7
Jac Caglianone,695506,9,2025–2026,0.111,0,0.106,0.75,0.429,97.7
Josh Rojas,668942,3,2024–2025,0.0,0,0.052,0.0,0.143,75.9
