batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Kyle Schwarber,656941,15,2019–2025,0.2,2,0.522,0.636,0.359,98.3
Bryce Harper,547180,10,2018–2025,0.3,2,0.376,0.75,0.538,101.7
J.T. Realmuto,592663,7,2019–2025,0.286,0,0.347,0.429,0.211,81.7
Edmundo Sosa,624641,4,2021–2022,0.5,0,0.326,0.5,0.364,84.2
Alec Bohm,664761,7,2021–2025,0.143,1,0.189,0.6,0.167,93.5
Trea Turner,607208,11,2018–2025,0.091,1,0.164,0.25,0.189,82.3
Bryson Stott,681082,6,2023–2025,0.167,0,0.159,0.0,0.333,81.1
Brandon Marsh,669016,6,2023–2025,0.0,0,0.153,0.5,0.211,88.7
Garrett Stubbs,596117,2,2024,0.0,0,0.0,,0.5,
Derek Hill,656537,2,2024,0.5,0,,0.0,0.333,
