batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jose Trevino,624431,2,2025,0.5,0,0.485,0.0,0.333,85.8
Nathaniel Lowe,663993,6,2023–2025,0.333,1,0.404,0.6,0.214,92.8
Tyler Stephenson,663886,7,2023–2025,0.429,0,0.379,0.5,0.0,92.3
Spencer Steer,668715,6,2023–2025,0.167,0,0.322,0.5,0.333,86.1
Elly De La Cruz,682829,9,2023–2025,0.222,0,0.257,0.571,0.346,95.6
TJ Friedl,670770,10,2023–2025,0.1,0,0.16,0.1,0.182,72.9
JJ Bleday,668709,4,2024–2025,0.25,0,0.047,0.0,0.455,72.9
Noelvi Marte,682622,2,2023,0.0,0,0.04,0.0,0.0,64.3
Ke'Bryan Hayes,663647,1,2024,0.0,0,0.015,0.0,0.0,93.2
Edwin Arroyo,695490,1,2024,1.0,0,,0.0,0.0,
Eugenio Suárez,553993,0,2025,,0,,,,
