batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Kevin Alcántara,682634,2,2026,0.5,0,0.472,0.0,0.0,90.8
Nico Hoerner,663538,10,2022–2026,0.4,0,0.439,0.545,0.087,93.1
Miguel Amaya,665804,1,2023,1.0,0,0.438,0.0,0.0,89.9
Ian Happ,664023,8,2022–2026,0.125,1,0.414,0.667,0.333,91.4
Pete Crow-Armstrong,691718,10,2021–2026,0.3,0,0.358,0.375,0.211,85.4
Michael Conforto,624424,3,2023–2024,0.333,0,0.319,0.0,0.2,81.8
Michael Busch,683737,7,2024–2026,0.286,1,0.31,0.25,0.231,94.2
Seiya Suzuki,673548,10,2022–2026,0.1,0,0.297,0.429,0.217,92.2
Dansby Swanson,621020,9,2022–2026,0.222,0,0.276,0.625,0.389,90.7
Carson Kelly,608348,7,2024–2026,0.143,0,0.261,0.333,0.235,93.7
Alex Bregman,608324,4,2024–2026,0.0,0,0.036,0.5,0.357,93.6
