batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Austin Riley,663586,9,2022–2024,0.333,2,0.52,0.4,0.179,91.4
Jorge Mateo,622761,4,2020–2023,0.25,0,0.517,0.5,0.111,90.6
Ronald Acuña Jr.,660670,8,2018–2023,0.125,0,0.502,0.455,0.138,87.7
Eli White,642201,1,2024,0.0,0,0.488,1.0,0.0,99.0
Mike Yastrzemski,573262,16,2019–2025,0.438,1,0.406,0.3,0.175,87.2
Dominic Smith,642086,4,2021–2023,0.25,0,0.367,0.333,0.143,87.4
Ozzie Albies,645277,16,2017–2023,0.438,0,0.35,0.348,0.128,86.2
Mauricio Dubón,643289,15,2019–2025,0.333,0,0.347,0.278,0.038,80.7
Michael Harris II,671739,7,2022–2024,0.429,0,0.331,0.222,0.154,89.2
Kyle Farmer,571657,13,2019–2022,0.231,1,0.258,0.2,0.125,89.4
Matt Olson,621566,14,2018–2024,0.143,1,0.253,0.375,0.176,90.5
Jonah Heim,641680,4,2024–2025,0.0,0,0.041,0.0,0.286,84.2
