batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Bobby Witt Jr.,677951,4,2023–2025,0.5,1,0.548,0.667,0.357,98.2
Michael Massey,686681,5,2023–2025,0.2,1,0.371,0.25,0.357,87.7
Luke Maile,571912,4,2018–2023,0.25,0,0.35,0.5,0.5,94.6
Lane Thomas,657041,15,2021–2024,0.267,1,0.322,0.545,0.182,95.5
Jac Caglianone,695506,3,2025,0.333,1,0.31,0.5,0.222,95.8
Starling Marte,516782,22,2016–2024,0.318,0,0.278,0.25,0.29,85.4
Josh Rojas,668942,9,2021–2023,0.222,0,0.233,0.2,0.333,86.0
Salvador Perez,521692,7,2016–2025,0.286,1,0.22,0.333,0.231,84.0
Isaac Collins,686555,3,2025,0.333,1,0.073,1.0,0.25,95.3
Carter Jensen,695600,2,2025,0.0,0,0.031,0.0,0.2,74.7
