batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Heriberto Hernández,681715,1,2025–2026,0.0,0,0.691,0.0,0.333,77.8
Javier Sanoja,691594,2,2026,0.5,0,0.648,1.0,0.2,98.8
Owen Caissie,683357,3,2026,0.333,0,0.229,0.0,0.286,80.6
Otto Lopez,672640,11,2024–2026,0.273,0,0.228,0.3,0.217,83.5
Joe Mack,691788,2,2026,0.5,0,0.149,0.5,0.0,81.0
Agustín Ramírez,682663,3,2025–2026,0.0,0,0.07,0.333,0.333,87.9
Jakob Marsee,805300,2,2025–2026,0.0,0,0.024,0.0,0.25,63.0
Esteury Ruiz,665923,2,2026,0.5,0,0.022,0.0,0.333,73.6
Kyle Stowers,669065,1,2026,0.0,0,0.0,,0.0,
Brian Navarreto,640459,1,2026,0.0,0,,1.0,0.0,99.0
Deyvison De Los Santos,691277,1,2026,0.0,0,,0.0,0.0,92.7
Graham Pauley,688363,1,2026,0.0,0,,0.0,0.0,72.4
