batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Tyrone Taylor,621438,6,2024–2026,0.333,1,0.558,0.333,0.0,86.7
Eric Wagaman,676572,2,2026,0.5,0,0.5,0.5,0.4,98.4
Luis Robert Jr.,673357,5,2023–2024,0.4,1,0.43,0.5,0.0,87.2
Marcus Semien,543760,12,2016–2024,0.333,2,0.419,0.353,0.15,85.8
Brett Baty,683146,1,2026,0.0,0,0.349,,0.167,
Francisco Lindor,596019,26,2015–2026,0.385,1,0.321,0.5,0.162,92.6
Jorge Polanco,593871,21,2016–2025,0.381,0,0.311,0.333,0.341,88.6
Bo Bichette,666182,6,2023–2026,0.167,0,0.244,0.75,0.333,95.2
Francisco Alvarez,682626,3,2024–2026,0.0,0,0.242,0.333,0.312,85.2
Carson Benge,701807,2,2026,0.0,0,0.181,0.5,0.0,78.4
Luis Torrens,620443,3,2025,0.0,0,0.096,0.0,0.125,81.2
