batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jordan Walker,691023,2,2025–2026,0.5,0,0.74,0.667,0.167,92.7
Pedro Pagés,686780,2,2025,0.5,0,0.504,0.5,0.0,98.6
Iván Herrera,671056,5,2025–2026,0.2,1,0.474,0.667,0.0,91.5
Nolan Gorman,669357,2,2025–2026,0.0,0,0.466,0.0,0.5,88.2
Masyn Winn,691026,3,2025–2026,0.667,0,0.41,0.667,0.0,99.7
Alec Burleson,676475,4,2025–2026,0.5,0,0.362,1.0,0.25,99.7
Nathan Church,701675,4,2025–2026,0.0,0,0.056,0.5,0.4,90.6
Thomas Saggese,695336,1,2025,1.0,0,0.054,0.0,0.0,55.4
JJ Wetherholt,802139,2,2026,0.5,0,0.052,0.5,0.25,91.3
José Fermín,665877,3,2025–2026,0.333,0,0.044,0.5,0.0,89.8
Victor Scott II,687363,1,2025,0.0,0,0.003,0.0,0.0,68.0
