batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Starling Marte,516782,11,2016–2025,0.273,1,0.52,0.5,0.222,92.7
Isaac Collins,686555,6,2025,0.167,0,0.471,0.6,0.2,97.1
Vinnie Pasquantino,686469,8,2022–2023,0.375,0,0.47,0.667,0.19,95.5
Maikel Garcia,672580,3,2023,0.333,0,0.441,0.667,0.25,95.0
Lane Thomas,657041,11,2020–2025,0.182,0,0.35,0.6,0.391,97.9
Kyle Isbel,664728,7,2021–2023,0.286,1,0.32,0.5,0.222,91.6
Bobby Witt Jr.,677951,15,2022–2023,0.267,0,0.314,0.538,0.25,92.2
Salvador Perez,521692,20,2015–2023,0.25,0,0.265,0.414,0.105,91.0
Elias Díaz,553869,4,2019–2024,0.25,0,0.216,0.5,0.4,92.2
Michael Massey,686681,6,2022–2023,0.167,0,0.173,0.0,0.333,75.0
