batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Trent Grisham,663757,5,2021–2025,1.0,3,0.716,0.8,0.111,98.1
Jazz Chisholm Jr.,665862,7,2021–2025,0.286,1,0.637,0.5,0.467,86.8
Austin Wells,669224,2,2025,0.5,0,0.489,1.0,0.222,100.2
Max Schuemann,680474,1,2024,0.0,0,0.471,0.5,0.0,81.2
Paul Goldschmidt,502671,9,2022–2025,0.444,0,0.429,0.375,0.136,84.4
José Caballero,676609,2,2023,0.5,0,0.356,1.0,0.2,103.8
Amed Rosario,642708,4,2024–2025,0.25,0,0.334,0.6,0.0,93.7
Cody Bellinger,641355,12,2023–2025,0.333,0,0.28,0.4,0.133,94.2
Anthony Volpe,683011,4,2024–2025,0.25,0,0.23,1.0,0.385,104.7
Ryan McMahon,641857,5,2021–2024,0.0,0,0.19,1.0,0.5,101.3
Aaron Judge,592450,4,2025,0.0,0,0.14,1.0,0.167,96.7
Ben Rice,700250,5,2024–2025,0.2,0,0.11,0.5,0.333,94.7
