batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Nelson Velázquez,676369,2,2023,0.5,1,0.884,0.5,0.0,97.1
Cam Smith,701358,2,2025,0.0,0,0.632,0.5,0.0,92.6
Yainer Diaz,673237,5,2024,0.6,0,0.587,0.8,0.182,98.4
Yordan Alvarez,670541,12,2019–2025,0.333,1,0.477,0.3,0.105,85.1
Christian Vázquez,543877,10,2020–2025,0.3,2,0.428,0.571,0.222,92.9
Isaac Paredes,670623,6,2024–2025,0.5,0,0.381,0.333,0.0,85.5
Jose Altuve,514888,15,2016–2025,0.267,0,0.367,0.818,0.111,98.7
Christian Walker,572233,13,2019–2025,0.077,0,0.353,0.5,0.286,91.8
Jeremy Peña,665161,13,2019–2025,0.231,0,0.34,0.273,0.05,86.0
Daulton Varsho,662139,4,2022–2025,0.0,0,0.325,0.0,0.0,85.0
LaMonte Wade Jr.,664774,11,2021–2024,0.091,0,0.316,0.6,0.077,95.1
Nick Allen,669397,5,2023–2025,0.0,0,0.231,0.0,0.182,86.2
