batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Lane Thomas,657041,3,2023–2026,0.333,0,0.454,1.0,0.25,109.3
Josh Rojas,668942,3,2022,0.333,0,0.332,0.2,0.0,90.1
Michael Massey,686681,7,2023–2026,0.286,0,0.169,0.571,0.176,90.0
Starling Marte,516782,3,2022,0.0,0,0.082,0.0,0.25,73.0
Salvador Perez,521692,5,2024–2026,0.0,0,0.042,0.25,0.3,82.0
Jac Caglianone,695506,0,2026,,0,,,,
John Rave,670231,2,2023–2024,0.0,0,,0.333,0.25,98.0
Luke Maile,571912,1,2023,0.0,0,,,0.0,
Nick Loftin,679845,2,2025–2026,0.5,0,,0.5,0.0,94.5
Tyler Tolbert,686475,1,2024–2025,0.0,0,,,1.0,
