batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Max Kepler,596146,2,2024,0.5,0,0.41,0.0,0.5,78.1
Corbin Carroll,682998,16,2022–2025,0.438,1,0.406,0.385,0.111,89.5
Ildemaro Vargas,545121,20,2019–2025,0.45,2,0.391,0.5,0.026,90.7
Jordan Lawlar,691783,1,2025,0.0,0,0.349,0.0,0.0,76.9
Nolan Arenado,571448,5,2018–2024,0.2,0,0.323,0.25,0.0,79.7
James McCann,543510,8,2021–2024,0.25,0,0.314,0.5,0.0,91.5
Gabriel Moreno,672515,6,2023–2025,0.5,0,0.299,0.4,0.083,93.8
Geraldo Perdomo,672695,15,2022–2025,0.4,0,0.293,0.154,0.038,79.9
Tim Tawa,694374,4,2025,0.5,0,0.258,0.0,0.375,74.4
Jorge Barrosa,678489,2,2025,0.5,0,0.154,0.5,0.0,72.9
