batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Shohei Ohtani,660271,14,2021–2024,0.5,3,0.693,0.615,0.292,96.1
Mookie Betts,605141,12,2023–2024,0.333,3,0.538,0.5,0.184,93.7
Andy Pages,681624,2,2024,0.0,0,0.518,0.5,0.143,89.0
Teoscar Hernández,606192,17,2020–2024,0.353,2,0.438,0.375,0.244,85.2
Miguel Rojas,500743,3,2023–2024,0.667,0,0.4,0.333,0.0,92.6
Santiago Espinal,669289,8,2021–2025,0.5,0,0.384,0.3,0.118,85.6
Freddie Freeman,518692,10,2023–2024,0.2,0,0.376,0.455,0.227,85.6
Max Muncy,571970,10,2023–2024,0.2,1,0.265,0.167,0.609,82.0
Kyle Tucker,663656,5,2022–2024,0.2,0,0.188,0.167,0.0,90.0
Will Smith,669257,12,2023–2024,0.167,0,0.151,0.167,0.32,83.1
Alex Call,669743,0,2023,,0,,0.0,0.0,8.9
