batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
George Lombard Jr.,806146,2,2026,0.5,0,0.585,0.5,0.0,80.5
Max Schuemann,680474,2,2024,0.5,0,0.535,1.0,0.333,102.3
Heliot Ramos,671218,16,2024–2026,0.25,0,0.359,0.556,0.372,95.4
Amed Rosario,642708,20,2019–2023,0.2,0,0.353,0.444,0.238,91.9
Paul Goldschmidt,502671,8,2023–2025,0.375,0,0.351,0.143,0.133,88.4
Jazz Chisholm Jr.,665862,1,2026,0.0,0,0.349,,0.4,
Trent Grisham,663757,6,2023–2026,0.167,0,0.318,0.0,0.444,75.6
Ben Rice,700250,9,2025–2026,0.111,1,0.229,0.286,0.235,79.9
José Caballero,676609,6,2023–2026,0.0,0,0.22,0.0,0.25,82.0
Luis García Jr.,671277,10,2024–2026,0.1,0,0.142,0.429,0.167,88.4
Austin Wells,669224,10,2024–2026,0.0,0,0.113,0.0,0.3,78.9
Ali Sánchez,645305,1,2024,0.0,0,0.017,0.0,0.0,58.9
Spencer Jones,682987,5,2026,0.0,0,0.001,0.0,0.615,87.2
